Gmt time,Open,High,Low,Close,Volume,news_sentiment
24.02.2025 11:00:00.000,91269.46875,91564.171875,91134.8203125,91533.71875,953769984,0.0
24.02.2025 12:00:00.000,91519.6328125,91690.234375,91413.46875,91490.9140625,0,0.0
24.02.2025 13:00:00.000,91495.8671875,91740.5859375,91103.2578125,91346.5546875,664422400,0.0
24.02.2025 14:00:00.000,91396.3125,91441.5546875,90449.7265625,90476.9453125,1548863488,0.0
24.02.2025 15:00:00.000,90470.4921875,90624.25,89716.0078125,90025.609375,3819005952,0.0
24.02.2025 16:00:00.000,90076.296875,90677.609375,89976.546875,90103.0234375,1371199488,0.0
24.02.2025 17:00:00.000,90109.3515625,90842.0390625,90062.109375,90367.53125,921745408,0.0
24.02.2025 18:00:00.000,90354.9375,90478.3203125,89830.515625,89845.8984375,797016064,0.0
24.02.2025 19:00:00.000,89839.21875,90222.5859375,89510.015625,89634.9453125,1497112576,0.0
24.02.2025 20:00:00.000,89626.1640625,90292.765625,89626.1640625,89815.1640625,1329016832,0.0
24.02.2025 21:00:00.000,89810.5625,90071.65625,89529.7109375,89759.9375,1096310784,0.0
24.02.2025 22:00:00.000,89662.1328125,89662.1328125,88373.328125,88373.328125,3180441600,0.0
24.02.2025 23:00:00.000,88309.1171875,88624.4375,87369.9765625,87394.3984375,2643595264,0.0
25.02.2025 00:00:00.000,87703.8203125,87998.140625,87020.2109375,87746.890625,3734331392,0.0
25.02.2025 01:00:00.000,87755.0625,88260.65625,87178.5546875,87889.53125,2363211776,0.0
25.02.2025 02:00:00.000,88063.546875,88284.1875,87547.8515625,88161.421875,1019801600,0.0
25.02.2025 03:00:00.000,88143.1484375,88308.2265625,87814.78125,88054.34375,702033920,0.0
25.02.2025 04:00:00.000,88031.1796875,88099.0078125,87703.484375,87872.515625,0,0.0
25.02.2025 05:00:00.000,87832.484375,87912.140625,87576.453125,87833.6875,1276207104,0.0
25.02.2025 06:00:00.000,87808.8515625,87858.25,87101.3359375,87101.3359375,0,0.0
25.02.2025 07:00:00.000,87074.4921875,87223.703125,84404.140625,85416.046875,7398617088,0.0
25.02.2025 08:00:00.000,85306.6953125,85939.953125,85243.5859375,85382.3984375,2806280192,0.0
25.02.2025 09:00:00.000,85362.546875,85488.375,84291.671875,84291.671875,3317481472,0.0
25.02.2025 10:00:00.000,84313.1328125,84701.0390625,83290.8984375,84253.0625,5427052544,0.0
25.02.2025 11:00:00.000,84208.9921875,85132.3125,83646.625,85132.3125,2630283264,0.0
25.02.2025 12:00:00.000,85036.53125,85216.8984375,84743.171875,84949.5625,2846408704,0.0
25.02.2025 13:00:00.000,85059.2578125,85214.2109375,84481.046875,84576.8671875,1664983040,0.0
25.02.2025 14:00:00.000,84585.6640625,85075.7734375,82927.609375,83045.1640625,1059061760,0.0
25.02.2025 15:00:00.000,82917.1796875,83419.390625,81917.2421875,83203.2890625,2667053056,0.0
25.02.2025 16:00:00.000,83155.28125,83437.9921875,82012.7890625,83311.5859375,4015456256,0.0
25.02.2025 17:00:00.000,83199.46875,83571.0859375,82717.09375,82952.9375,1051459584,0.0
25.02.2025 18:00:00.000,82956.0703125,83398.3515625,82671.1796875,82779.640625,1091141632,0.0
25.02.2025 19:00:00.000,82771.703125,83665.9453125,82275.8984375,83514.71875,60817408,0.0
25.02.2025 20:00:00.000,83598.9140625,84532.3984375,83339.5546875,83749.3515625,2249433088,0.0
25.02.2025 21:00:00.000,83749.3515625,84298.796875,83463.0546875,84254.3359375,0,0.0
25.02.2025 22:00:00.000,84347.7890625,84964.9453125,84120.3203125,84407.8671875,0,0.0
25.02.2025 23:00:00.000,84393.0703125,84627.265625,84234.734375,84253.484375,0,0.0
26.02.2025 00:00:00.000,84256.5859375,84256.5859375,83676.0859375,83680.0703125,0,0.0
26.02.2025 01:00:00.000,83679.1875,84362.4140625,83679.1875,84276.765625,0,0.0
26.02.2025 02:00:00.000,84276.765625,84763.6796875,84046.4140625,84756.734375,0,0.0
26.02.2025 03:00:00.000,84637.7578125,84965.25,84533.625,84533.625,2772926464,0.0
26.02.2025 04:00:00.000,84533.625,84818.2578125,84412.3984375,84412.3984375,0,0.0
26.02.2025 05:00:00.000,84412.9296875,84572.7578125,84207.2109375,84207.2109375,1367285760,0.0
26.02.2025 06:00:00.000,84295.59375,84624.234375,84295.59375,84624.234375,0,0.0
26.02.2025 07:00:00.000,84628.234375,84783.703125,84219.2734375,84461.4375,0,0.0
26.02.2025 08:00:00.000,84472.25,84496.953125,83970.84375,84222.125,0,0.0
26.02.2025 09:00:00.000,84222.125,84987.6953125,84195.5625,84832.5390625,0,0.0
26.02.2025 10:00:00.000,84842.0390625,84993.65625,84647.765625,84993.65625,0,0.0
26.02.2025 11:00:00.000,84967.8671875,84967.8671875,84457.7265625,84475.1015625,0,0.0
26.02.2025 12:00:00.000,84399.65625,84424.8046875,83557.7109375,83896.8515625,0,0.0
26.02.2025 13:00:00.000,83886.21875,83922.5859375,83045.734375,83045.734375,0,0.0
26.02.2025 14:00:00.000,83051.71875,83462.5859375,81456.578125,83225.5703125,1729503232,0.0
26.02.2025 15:00:00.000,83344.40625,84219.0703125,83175.7265625,83205.46875,0,0.0
26.02.2025 16:00:00.000,83242.8203125,83377.9921875,82110.2109375,82593.2890625,0,0.0
26.02.2025 17:00:00.000,82564.5234375,82921.65625,81609.3828125,81687.875,0,0.0
26.02.2025 18:00:00.000,82053.75,82249.6875,79941.03125,80075.9609375,2893148160,0.0
26.02.2025 19:00:00.000,80170.5234375,80901.3125,79757.890625,79917.8828125,2418380800,0.0
26.02.2025 20:00:00.000,79834.9453125,80490.203125,78448.9609375,80463.609375,1311748096,0.0
26.02.2025 21:00:00.000,80365.984375,80919.8046875,79580.0390625,80434.71875,3124043776,0.0
26.02.2025 22:00:00.000,80536.2890625,81186.0859375,80215.140625,80445.6875,534704128,0.0
26.02.2025 23:00:00.000,80350.21875,80682.6875,79912.1953125,80043.484375,2031378432,0.0
27.02.2025 00:00:00.000,80158.8671875,80786.15625,80088.921875,80786.15625,1300754432,0.0
27.02.2025 01:00:00.000,80742.9609375,81386.2109375,80460.8671875,80839.265625,2709528576,0.0
27.02.2025 02:00:00.000,80776.2734375,81199.796875,80580.390625,80616.328125,266432512,0.0
27.02.2025 03:00:00.000,80442.09375,81411.6171875,80432.0625,81372.59375,1185161216,0.0
27.02.2025 04:00:00.000,81352.90625,81399.9453125,80877.421875,81259.078125,53542912,0.0
27.02.2025 05:00:00.000,81283.1953125,82020.203125,81248.4296875,82020.203125,0,0.0
27.02.2025 06:00:00.000,81995.0234375,82592.9140625,81843.8125,82283.7265625,658075648,0.0
27.02.2025 07:00:00.000,82320.453125,82567.015625,82196.0859375,82285.7890625,832380928,0.0
27.02.2025 08:00:00.000,82296.390625,82442.7578125,81955.125,82059.4296875,419958784,0.0
27.02.2025 09:00:00.000,82069.3671875,82304.6328125,81934.421875,82075.8125,0,0.0
27.02.2025 10:00:00.000,82114.7421875,82917.7890625,82024.78125,82911.78125,308883456,0.0
27.02.2025 11:00:00.000,82943.7578125,82943.7578125,82408.921875,82702.515625,0,0.0
27.02.2025 12:00:00.000,82690.1015625,82763.40625,82256.4296875,82292.5546875,0,0.0
27.02.2025 13:00:00.000,82315.3046875,82768.1796875,82123.890625,82509.265625,1821343744,0.0
27.02.2025 14:00:00.000,82545.6640625,82702.9375,81571.6171875,81571.6171875,0,0.0
27.02.2025 15:00:00.000,81489.109375,82440.9296875,81193.6875,82176.8125,422064128,0.0
27.02.2025 16:00:00.000,82047.0234375,82215.4375,80992.9609375,80992.9609375,0,0.0
27.02.2025 17:00:00.000,81039.34375,81489.375,81022.7734375,81108.7265625,0,0.0
27.02.2025 18:00:00.000,81151.265625,81521.796875,81080.5078125,81330.046875,0,0.0
27.02.2025 19:00:00.000,81114.8984375,81118.1953125,80241.1328125,80714.1796875,0,0.0
27.02.2025 20:00:00.000,80575.890625,80575.890625,79539.875,80356.328125,0,0.0
27.02.2025 21:00:00.000,80143.453125,81060.328125,79984.78125,81033.3984375,0,0.0
27.02.2025 22:00:00.000,81000.0078125,81401.2734375,80603.5234375,81401.2734375,0,0.0
27.02.2025 23:00:00.000,81405.7578125,81573.8828125,81133.8203125,81547.3671875,1289191424,0.0
28.02.2025 00:00:00.000,81494.4375,81553.4921875,80952.4140625,80952.4140625,1043447808,0.0
28.02.2025 01:00:00.000,80950.8984375,81030.0625,78218.625,78692.78125,1772986368,0.0
28.02.2025 02:00:00.000,78692.1328125,79623.3671875,76749.046875,77758.1953125,7453241344,0.0
28.02.2025 03:00:00.000,77759.7265625,78456.8515625,77393.484375,77406.171875,1036828672,0.0
28.02.2025 04:00:00.000,77281.6875,77748.5234375,76514.234375,77278.1015625,2842902528,0.0
28.02.2025 05:00:00.000,77311.8125,77356.015625,76301.0546875,76840.34375,2266779648,0.0
28.02.2025 06:00:00.000,76844.1796875,77266.6953125,76149.3359375,76439.703125,4536479744,0.0
28.02.2025 07:00:00.000,76328.3046875,76940.84375,75797.9765625,76030.1796875,1523384320,0.0
28.02.2025 08:00:00.000,76085.5546875,76242.4921875,75254.46875,75858.75,904781824,0.0
28.02.2025 09:00:00.000,75813.78125,77495.078125,75813.78125,77200.7265625,3557515264,0.0
28.02.2025 10:00:00.000,77213.1875,77262.0703125,76599.484375,76783.2265625,813694976,0.0
28.02.2025 11:00:00.000,76856.1953125,77616.6484375,76856.1953125,77341.9296875,1072939008,0.0
28.02.2025 12:00:00.000,77334.21875,77522.046875,76975.4453125,77522.046875,786776064,0.0
28.02.2025 13:00:00.000,77550.5234375,78459.953125,77379.59375,78267.8125,554532864,0.0
28.02.2025 14:00:00.000,78276.203125,79193.296875,77964.7265625,78641.3359375,142958592,0.0
28.02.2025 15:00:00.000,78722.0390625,80933.5546875,78722.0390625,80621.2890625,3709116416,0.0
28.02.2025 16:00:00.000,80743.4609375,81561.53125,80260.3359375,81119.6171875,595681280,0.0
28.02.2025 17:00:00.000,81146.09375,81146.09375,80364.5234375,80498.1484375,0,0.0
28.02.2025 18:00:00.000,80422.0078125,81841.0390625,80243.1796875,81476.6796875,3324010496,0.0
28.02.2025 19:00:00.000,81423.890625,81739.6328125,81280.8125,81384.90625,0,0.0
28.02.2025 20:00:00.000,81427.6171875,81731.5234375,80658.6875,81250.6640625,0,0.0
28.02.2025 21:00:00.000,81273.828125,81462.78125,80985.828125,81157.03125,0,0.0
28.02.2025 22:00:00.000,81147.96875,81286.296875,80817.5390625,81109.109375,0,0.0
28.02.2025 23:00:00.000,81067.578125,81388.7734375,80914.75,81331.5,757628928,0.0
01.03.2025 00:00:00.000,81298.5859375,81430.4765625,80739.9296875,80776.375,667353088,0.0
01.03.2025 01:00:00.000,80754.6796875,81653.0546875,80714.078125,81478.7734375,0,0.0
01.03.2025 02:00:00.000,81525.859375,82367.0078125,81267.1171875,82065.265625,0,0.0
01.03.2025 03:00:00.000,82101.234375,82302.203125,81832.8125,82170.03125,0,0.0
01.03.2025 04:00:00.000,82128.71875,83348.1015625,82128.71875,82987.9921875,0,0.0
01.03.2025 05:00:00.000,83035.6328125,83057.7265625,82500.0234375,82500.640625,0,0.0
01.03.2025 06:00:00.000,82479.1171875,82493.9921875,81837.8203125,81896.2734375,0,0.0
01.03.2025 07:00:00.000,81918.8203125,81925.4375,81619.90625,81631.9375,0,0.0
01.03.2025 08:00:00.000,81631.9375,82187.078125,81631.9375,82187.078125,0,0.0
01.03.2025 09:00:00.000,82177.03125,82343.359375,81995.359375,82214.203125,0,0.0
01.03.2025 10:00:00.000,82232.890625,82257.1640625,81696.421875,81700.7578125,0,0.0
01.03.2025 11:00:00.000,81771.5703125,81771.5703125,81295.859375,81507.90625,0,0.0
01.03.2025 12:00:00.000,81507.90625,81762.1328125,81374.6015625,81736.109375,0,0.0
01.03.2025 13:00:00.000,81665.640625,81769.125,81269.8828125,81300.671875,0,0.0
01.03.2025 14:00:00.000,81378.8515625,81620.1640625,81339.4140625,81578.75,0,0.0
01.03.2025 15:00:00.000,81573.796875,81706.40625,81501.5390625,81650.8359375,0,0.0
01.03.2025 16:00:00.000,81668.078125,82018.2578125,81585.46875,81978.2578125,0,0.0
01.03.2025 17:00:00.000,82073.6484375,82171.2890625,81849.234375,82093.7890625,0,0.0
01.03.2025 18:00:00.000,82075.078125,82161.1953125,81955.4609375,82161.1953125,0,0.0
01.03.2025 19:00:00.000,82156.046875,82324.84375,82087.0234375,82311.5234375,0,0.0
01.03.2025 20:00:00.000,82325.6953125,82399.640625,82247.6875,82338.8203125,0,0.0
01.03.2025 21:00:00.000,82410.296875,82958.40625,82197.9296875,82958.40625,0,0.0
01.03.2025 22:00:00.000,82832.6796875,83017.59375,82561.8984375,82951.375,841134080,0.0
01.03.2025 23:00:00.000,82941.9453125,82965.6484375,82528.921875,82875.859375,0,0.0
02.03.2025 00:00:00.000,82899.1796875,83093.9609375,82668.3125,82853.8203125,161554432,0.0
02.03.2025 01:00:00.000,82856.484375,83159.4375,82856.484375,83159.4375,0,0.0
02.03.2025 02:00:00.000,83164.9921875,83292.25,82551.046875,82553.1484375,0,0.0
02.03.2025 03:00:00.000,82548.453125,82950.828125,82548.453125,82805.4609375,36976640,0.0
02.03.2025 04:00:00.000,82746.6015625,82746.6015625,82405.9296875,82557.8203125,0,0.0
02.03.2025 05:00:00.000,82557.640625,82837.234375,82525.4296875,82769.890625,0,0.0
02.03.2025 06:00:00.000,82821.59375,83297.59375,82775.9921875,83094.5859375,0,0.0
02.03.2025 07:00:00.000,83097.1015625,83132.2265625,82930.4375,83060.1875,0,0.0
02.03.2025 08:00:00.000,83060.109375,83065.5234375,82584.90625,82597.1953125,0,0.0
02.03.2025 09:00:00.000,82597.1953125,82890.8828125,82563.984375,82804.640625,0,0.0
02.03.2025 10:00:00.000,82832.8125,82832.8125,82653.4921875,82821.875,0,0.0
02.03.2025 11:00:00.000,82821.875,83012.65625,82809.2890625,82950.3828125,0,0.0
02.03.2025 12:00:00.000,82935.1640625,82935.1640625,82595.1875,82829.5234375,0,0.0
02.03.2025 13:00:00.000,82846.6328125,82846.6328125,82411.828125,82501.5,50905088,0.0
02.03.2025 14:00:00.000,82514.9609375,82692.8515625,82004.6875,82004.6875,0,0.0
02.03.2025 15:00:00.000,81984.421875,85147.03125,81984.421875,84381.0703125,6290274304,0.0
02.03.2025 16:00:00.000,84369.6875,88417.953125,84268.78125,88230.4453125,8811968512,0.0
02.03.2025 17:00:00.000,88068.3984375,91591.359375,87466.4921875,90645.0390625,9083457536,0.0
02.03.2025 18:00:00.000,90615.2109375,90925.25,88960.7734375,89426.671875,4746670080,0.0
02.03.2025 19:00:00.000,89252.0234375,90032.3359375,89218.15625,90010.234375,1968013312,0.0
02.03.2025 20:00:00.000,90068.828125,90803.6875,90068.828125,90803.6875,2250735616,0.0
02.03.2025 21:00:00.000,90789.9609375,90789.9609375,90086.5703125,90501.90625,1597460480,0.0
02.03.2025 22:00:00.000,90597.75,90792.59375,90303.34375,90634.7265625,483831808,0.0
02.03.2025 23:00:00.000,90634.7265625,91095.9453125,90232.5625,90365.8359375,1174372352,0.0
03.03.2025 00:00:00.000,90559.1171875,90604.4921875,89679.859375,89698.140625,2916384768,0.0
03.03.2025 01:00:00.000,89689.7890625,89689.7890625,88966.484375,89330.6875,2486874112,0.0
03.03.2025 02:00:00.000,89330.53125,89632.8984375,88802.265625,89434.4296875,970911744,0.0
03.03.2025 03:00:00.000,89515.7734375,89632.890625,88816.1953125,88987.6484375,931815424,0.0
03.03.2025 04:00:00.000,88999.921875,89159.03125,88867.75,89091.34375,643907584,0.0
03.03.2025 05:00:00.000,89097.875,89580.8046875,89096.7265625,89532.8515625,911261696,0.0
03.03.2025 06:00:00.000,89572.9375,89572.9375,87718.609375,87718.609375,79990784,0.0
03.03.2025 07:00:00.000,87800.421875,88907.8046875,87666.984375,88799.515625,1190236160,0.0
03.03.2025 08:00:00.000,88739.8046875,88741.390625,87765.28125,87792.6953125,1335353344,0.0
03.03.2025 09:00:00.000,87839.6015625,88301.078125,87695.421875,88132.3359375,2420981760,0.0
03.03.2025 10:00:00.000,88108.96875,88584.15625,87741.3359375,88584.15625,875651072,0.0
03.03.2025 11:00:00.000,88560.40625,88806.3046875,88479.234375,88662.984375,567828480,0.0
03.03.2025 12:00:00.000,88760.1328125,89123.34375,88652.0625,88804.1640625,452034560,0.0
03.03.2025 13:00:00.000,88789.5625,89370.0078125,88773.484375,89269.234375,824328192,0.0
03.03.2025 14:00:00.000,89186.40625,89410.9609375,85146.390625,85146.390625,1523933184,0.0
03.03.2025 15:00:00.000,85133.0078125,86857.78125,85133.0078125,86155.6015625,3406856192,0.0
03.03.2025 16:00:00.000,85884.8125,86331.0,85482.0546875,85928.640625,0,0.0
03.03.2025 17:00:00.000,85885.109375,86647.78125,85678.3671875,85875.2578125,0,0.0
03.03.2025 18:00:00.000,86023.328125,86025.9921875,82806.0234375,83007.5546875,91873280,0.0
03.03.2025 19:00:00.000,83118.7578125,83400.8203125,81890.8046875,82097.1171875,2211688448,0.0
03.03.2025 20:00:00.000,81761.4609375,82204.15625,81348.875,81974.6015625,2675912704,0.0
03.03.2025 21:00:00.000,81989.2265625,82408.265625,81147.1484375,81147.1484375,0,0.0
03.03.2025 22:00:00.000,81314.5546875,82877.4140625,81314.5546875,82661.953125,1384976384,0.0
03.03.2025 23:00:00.000,82679.2265625,82679.2265625,81974.75,82052.0,0,0.0
04.03.2025 00:00:00.000,82059.0234375,82655.71875,81905.96875,82022.2578125,106086400,0.0
04.03.2025 01:00:00.000,81956.8828125,82070.046875,78978.828125,79399.53125,2882908160,0.0
04.03.2025 02:00:00.000,79403.53125,80323.03125,78655.296875,80113.765625,0,0.0
04.03.2025 03:00:00.000,80121.6796875,80478.859375,79798.859375,80204.9921875,11367305216,0.0
04.03.2025 04:00:00.000,80099.65625,80099.65625,79559.8671875,79559.8671875,0,0.0
04.03.2025 05:00:00.000,79548.703125,80558.2265625,79548.703125,80355.7265625,1886429184,0.0
04.03.2025 06:00:00.000,80319.96875,80423.3359375,79747.6328125,79941.203125,0,0.0
04.03.2025 07:00:00.000,79889.8671875,79993.0234375,79187.703125,79214.84375,0,0.0
04.03.2025 08:00:00.000,79234.1640625,79683.3046875,79230.421875,79621.5546875,0,0.0
04.03.2025 09:00:00.000,79690.265625,79929.9140625,79529.890625,79616.0703125,0,0.0
04.03.2025 10:00:00.000,79659.03125,79836.890625,79429.7734375,79784.53125,1126899712,0.0
04.03.2025 11:00:00.000,79823.6328125,80069.7734375,79553.4453125,79604.359375,0,0.0
04.03.2025 12:00:00.000,79503.9921875,79550.9765625,78962.7734375,79376.0703125,0,0.0
04.03.2025 13:00:00.000,79312.0859375,79312.0859375,78305.6875,78421.625,527249408,0.0
04.03.2025 14:00:00.000,78431.03125,80331.8046875,77917.453125,79493.078125,608133120,0.0
04.03.2025 15:00:00.000,78973.0703125,79098.015625,77791.328125,78630.953125,0,0.0
04.03.2025 16:00:00.000,78615.2578125,79373.0078125,77924.0859375,79373.0078125,0,0.0
04.03.2025 17:00:00.000,79185.890625,81064.171875,79185.890625,80990.09375,2891218944,0.0
04.03.2025 18:00:00.000,80995.59375,82027.65625,80547.1484375,81987.0,0,0.0
04.03.2025 19:00:00.000,81926.3671875,83421.484375,81815.65625,83225.40625,13983744,0.0
04.03.2025 20:00:00.000,83223.625,83601.0625,81735.8515625,81735.8515625,0,0.0
04.03.2025 21:00:00.000,81903.609375,83606.8984375,81626.2421875,82265.5078125,828940288,0.0
04.03.2025 22:00:00.000,82334.3359375,82768.6015625,82334.3359375,82412.84375,0,0.0
04.03.2025 23:00:00.000,82431.5859375,82466.5390625,81946.2578125,82120.9375,390344704,0.0
05.03.2025 00:00:00.000,82050.7109375,82128.53125,81406.5234375,81676.8984375,0,0.0
05.03.2025 01:00:00.000,81682.7578125,82612.140625,81601.59375,82575.859375,0,0.0
05.03.2025 02:00:00.000,82526.3671875,82816.265625,82063.6953125,82504.421875,0,0.0
05.03.2025 03:00:00.000,82417.09375,82767.09375,82081.3828125,82081.3828125,0,0.0
05.03.2025 04:00:00.000,81749.7109375,82230.6875,81749.7109375,81872.5625,101990400,0.0
05.03.2025 05:00:00.000,81806.609375,82029.5,81769.2890625,81951.78125,0,0.0
05.03.2025 06:00:00.000,81951.1796875,82360.171875,81799.6953125,82270.953125,0,0.0
05.03.2025 07:00:00.000,82286.25,82398.109375,81924.34375,82114.109375,0,0.0
05.03.2025 08:00:00.000,82065.15625,82246.1953125,81953.65625,82007.0625,0,0.0
05.03.2025 09:00:00.000,81995.3828125,82790.671875,81953.4296875,82572.5859375,46845952,0.0
05.03.2025 10:00:00.000,82600.4296875,84664.65625,82600.4296875,84117.671875,1974161408,0.0
05.03.2025 11:00:00.000,84130.6015625,84362.125,83873.984375,84059.234375,630013952,0.0
05.03.2025 12:00:00.000,84153.0234375,84734.234375,84153.0234375,84520.5078125,1170075648,0.0
05.03.2025 13:00:00.000,84458.046875,84642.2734375,83235.25,83486.53125,894779392,0.0
05.03.2025 14:00:00.000,83541.1328125,83611.7421875,82026.3671875,82026.3671875,0,0.0
05.03.2025 15:00:00.000,82132.3828125,82856.4296875,81921.0546875,82133.9765625,188227584,0.0
05.03.2025 16:00:00.000,81985.5625,82638.2421875,81364.125,82580.8984375,0,0.0
05.03.2025 17:00:00.000,82842.6640625,83845.015625,82490.40625,83073.203125,0,0.0
05.03.2025 18:00:00.000,83215.0625,83362.1640625,82571.8359375,83289.5546875,0,0.0
05.03.2025 19:00:00.000,83294.4609375,83531.734375,82998.015625,83317.734375,0,0.0
05.03.2025 20:00:00.000,83230.0546875,83873.8359375,83101.953125,83873.8359375,0,0.0
05.03.2025 21:00:00.000,83869.21875,83895.3515625,83411.3984375,83867.8515625,0,0.0
05.03.2025 22:00:00.000,83772.65625,83862.21875,83426.6484375,83862.21875,0,0.0
05.03.2025 23:00:00.000,83892.3203125,84280.78125,83704.578125,83952.5546875,461484032,0.0
06.03.2025 00:00:00.000,83948.1796875,84088.75,83347.4140625,83377.1015625,0,0.0
06.03.2025 01:00:00.000,83432.078125,84883.6328125,83432.078125,84153.375,947404800,0.0
06.03.2025 02:00:00.000,84221.8359375,85115.484375,84220.8515625,84992.453125,1282932736,0.0
06.03.2025 03:00:00.000,85009.9609375,85148.953125,84720.046875,84867.0703125,916254720,0.0
06.03.2025 04:00:00.000,84909.4296875,85586.8203125,84851.2421875,85494.59375,0,0.0
06.03.2025 05:00:00.000,85426.5234375,85835.1953125,85312.515625,85807.0390625,1398550528,0.0
06.03.2025 06:00:00.000,85791.734375,85791.734375,85008.5859375,85169.2265625,709042176,0.0
06.03.2025 07:00:00.000,85094.328125,85127.0703125,84490.28125,84543.109375,0,0.0
06.03.2025 08:00:00.000,84587.3359375,84781.4765625,84353.46875,84479.8203125,0,0.0
06.03.2025 09:00:00.000,84323.40625,84368.0625,83997.234375,84009.71875,0,0.0
06.03.2025 10:00:00.000,84007.171875,84952.90625,83927.2734375,84604.9296875,0,0.0
06.03.2025 11:00:00.000,84604.3515625,84771.421875,84321.359375,84580.96875,0,0.0
06.03.2025 12:00:00.000,84586.5859375,84586.5859375,83284.5078125,83544.8671875,0,0.0
06.03.2025 13:00:00.000,83418.3125,83674.3359375,82915.2421875,82929.328125,0,0.0
06.03.2025 14:00:00.000,82896.5703125,83396.2421875,82495.09375,82808.328125,1084772352,0.0
06.03.2025 15:00:00.000,82748.75,84370.2421875,82748.75,83949.3203125,0,0.0
06.03.2025 16:00:00.000,83939.765625,84075.7890625,82670.28125,82670.28125,0,0.0
06.03.2025 17:00:00.000,82629.125,82629.125,81605.359375,81945.140625,22073344,0.0
06.03.2025 18:00:00.000,82143.515625,82343.1015625,81883.03125,81981.3203125,669515776,0.0
06.03.2025 19:00:00.000,81975.7890625,82629.546875,81423.453125,82182.046875,0,0.0
06.03.2025 20:00:00.000,82069.7578125,82699.125,82063.359375,82632.5703125,1770770432,0.0
06.03.2025 21:00:00.000,82648.4921875,83276.859375,82561.1796875,83012.265625,0,0.0
06.03.2025 22:00:00.000,83018.953125,84147.75,83018.953125,83757.625,1293701120,0.0
06.03.2025 23:00:00.000,83736.734375,83895.921875,83390.4765625,83427.3203125,2818048,0.0
07.03.2025 00:00:00.000,83386.296875,84456.484375,78937.140625,79135.3125,5595095040,0.0
07.03.2025 01:00:00.000,79308.5625,82282.2421875,79140.25,81637.1015625,3772829696,0.0
07.03.2025 02:00:00.000,81787.765625,81903.875,80895.2578125,80895.2578125,166604800,0.0
07.03.2025 03:00:00.000,80885.78125,81105.921875,80381.1015625,80565.546875,125063168,0.0
07.03.2025 04:00:00.000,80553.1484375,81263.7578125,80458.1484375,81148.515625,841924608,0.0
07.03.2025 05:00:00.000,81033.890625,81730.5703125,81033.890625,81527.734375,26230784,0.0
07.03.2025 06:00:00.000,81558.140625,81594.65625,81213.0546875,81487.2890625,0,0.0
07.03.2025 07:00:00.000,81466.4140625,81802.8828125,81379.71875,81547.9765625,393056256,0.0
07.03.2025 08:00:00.000,81591.4375,81635.265625,81142.140625,81476.34375,0,0.0
07.03.2025 09:00:00.000,81522.265625,82430.609375,81477.0859375,81898.859375,1414533120,0.0
07.03.2025 10:00:00.000,81827.875,82216.3671875,81807.53125,82192.703125,0,0.0
07.03.2025 11:00:00.000,82145.21875,82438.46875,81892.3984375,81905.7890625,0,0.0
07.03.2025 12:00:00.000,81960.6796875,82301.578125,81445.671875,82066.1171875,0,0.0
07.03.2025 13:00:00.000,82098.1640625,82987.4609375,82050.3515625,82275.390625,907767808,0.0
07.03.2025 14:00:00.000,82249.1640625,83860.4921875,81806.7421875,83703.28125,567742464,0.0
07.03.2025 15:00:00.000,83347.640625,83556.4453125,81177.5859375,81361.3359375,1668177920,0.0
07.03.2025 16:00:00.000,81366.859375,81698.4453125,79844.84375,80163.625,1801011200,0.0
07.03.2025 17:00:00.000,80318.4609375,81675.75,79987.3046875,80690.7734375,0,0.0
07.03.2025 18:00:00.000,80855.8359375,82071.546875,80855.8359375,81714.9140625,3922165760,0.0
07.03.2025 19:00:00.000,81657.6796875,81937.25,80672.75,81012.3671875,80814080,0.0
07.03.2025 20:00:00.000,80960.578125,81348.9765625,79970.984375,80281.484375,0,0.0
07.03.2025 21:00:00.000,80261.359375,80368.7265625,79254.8828125,79724.75,2574385152,0.0
07.03.2025 22:00:00.000,79727.0,80113.859375,79102.7109375,80069.1875,0,0.0
07.03.2025 23:00:00.000,79892.6328125,80067.796875,79404.25,80059.9609375,0,0.0
08.03.2025 00:00:00.000,80050.515625,80143.15625,79873.1328125,80065.9453125,0,0.0
08.03.2025 01:00:00.000,80011.9140625,80011.9140625,78706.125,79396.875,0,0.0
08.03.2025 02:00:00.000,79422.7578125,79632.09375,79330.2890625,79513.5546875,0,0.0
08.03.2025 03:00:00.000,79513.5546875,79513.5546875,78880.171875,79370.34375,0,0.0
08.03.2025 04:00:00.000,79292.359375,79800.484375,79082.2578125,79793.5,0,0.0
08.03.2025 05:00:00.000,79787.9375,79787.9375,79398.4453125,79633.203125,0,0.0
08.03.2025 06:00:00.000,79634.53125,79948.1796875,79610.9296875,79800.09375,353943552,0.0
08.03.2025 07:00:00.000,79805.6953125,79864.125,79541.8984375,79541.8984375,0,0.0
08.03.2025 08:00:00.000,79540.6953125,79654.3828125,79408.8984375,79445.265625,0,0.0
08.03.2025 09:00:00.000,79445.3828125,79776.9453125,79264.65625,79287.125,0,0.0
08.03.2025 10:00:00.000,79325.5078125,79580.4140625,79325.5078125,79500.1875,108199936,0.0
08.03.2025 11:00:00.000,79499.0,79499.0,79191.53125,79301.796875,0,0.0
08.03.2025 12:00:00.000,79309.65625,79698.7734375,79204.4140625,79581.296875,0,0.0
